Report for Dataset: chlorine
Generated on: 2025-01-23 16:02:22
Run number: 0
========================================================================================================================

RMSE: Root Mean Square Error - Measures the average magnitude of error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |           RMSE            |
|    chlorine     |      mcar       |     spirit      |    bayesian     |     0.8      |       0.0000000000        |
|    chlorine     |      mcar       |       svt       |    bayesian     |     0.05     |       0.9965606451        |
|    chlorine     |      mcar       |       svt       |    bayesian     |     0.1      |       0.9868819449        |
|    chlorine     |      mcar       |       svt       |    bayesian     |     0.2      |       0.9712351648        |
|    chlorine     |      mcar       |       svt       |    bayesian     |     0.4      |       0.9578591112        |
|    chlorine     |      mcar       |       svt       |    bayesian     |     0.6      |       0.9447817447        |
|    chlorine     |      mcar       |       svt       |    bayesian     |     0.8      |       0.8773490357        |
|    chlorine     |      mcar       |      tkcm       |    bayesian     |     0.05     |       0.0000000000        |
|    chlorine     |      mcar       |      tkcm       |    bayesian     |     0.1      |       0.0000000000        |
|    chlorine     |      mcar       |      tkcm       |    bayesian     |     0.2      |       0.0000000000        |
|    chlorine     |      mcar       |      tkcm       |    bayesian     |     0.4      |       0.0000000000        |
|    chlorine     |      mcar       |      tkcm       |    bayesian     |     0.6      |       0.0000000000        |
|    chlorine     |      mcar       |      tkcm       |    bayesian     |     0.8      |       0.0000000000        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

Dictionary of Results:
