Report for Dataset: eeg-reading
Generated on: 2025-01-28 14:57:22
Run number: 0
========================================================================================================================

RMSE: Root Mean Square Error - Measures the average magnitude of error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |           RMSE            |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.3942472333        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.4062301897        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.8      |       0.6461703394        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.05     |       0.2207259630        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.3097331573        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.3047969311        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.3554986420        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.4000348364        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.8      |       0.8035093712        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.05     |       0.6035849186        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.1      |       0.5729482103        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.2      |       0.5431922067        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.4      |       0.5970949668        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.6      |       0.5802852915        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.8      |       0.5530519124        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.05     |       1.6367563801        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.1      |       1.0573846955        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.2      |       1.0807885343        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.4      |       1.2666539703        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.6      |       1.1771338180        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.8      |       1.1402786395        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.6757991459        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.7482215615        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.7949418442        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.8342654361        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.8234592899        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.8      |       0.8068771975        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.05     |       0.7327680486        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.1      |       0.5604509534        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.2      |       0.5420695483        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.4      |       0.5345957913        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.6      |       0.5471983348        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.8      |       0.5845992070        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.5052017532        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.4225157819        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.4162209151        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.3940876873        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.4097403499        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.8      |       0.5058170509        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.05     |       0.6064538792        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.1      |       0.9028783339        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.2      |       0.5292081309        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.4      |       0.5663276125        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.6      |       0.5890712783        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.8      |       0.6788639577        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.6757991459        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.7482215615        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.7949418442        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.8342654361        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.8234592899        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.8      |       0.8068771975        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.05     |      100.0000000000       |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.1      |      100.0000000000       |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.2      |      100.0000000000       |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.4      |      100.0000000000       |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.6      |      100.0000000000       |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.8      |      100.0000000000       |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.05     |       0.3546591467        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.1      |       0.3044382646        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.2      |       0.2968999767        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.4      |       0.3260840990        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.6      |       0.3728621861        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.8      |       0.4579464719        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.05     |      100.0000000000       |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.1      |      100.0000000000       |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.2      |      100.0000000000       |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.4      |      100.0000000000       |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.6      |      100.0000000000       |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.8      |      100.0000000000       |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.05     |       0.5722980859        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.1      |       0.7865968822        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.2      |       0.7059838722        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.4      |       0.8022937979        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.6      |       0.7842275085        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.8      |       0.7856292854        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.5639236181        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.5373082379        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.4939951750        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.5304507518        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.5282837890        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.8      |       0.5402817308        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.05     |       0.6114895872        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.1      |       0.7271464702        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.2      |       0.7688121521        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.4      |       0.8288534134        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.6      |       0.8238117957        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.8      |       0.7788806549        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.05     |       48.0196599953       |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.1      |       48.0068720805       |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.2      |       48.1468707416       |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.4      |       49.8663707131       |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.6      |       49.7771970560       |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.8      |       48.9353723634       |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

MI: Mutual Information - Indicates dependency between variables.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |            MI             |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|   eegreading    |      mcar       |      mean       |    bayesian     |     0.05     |       0.0000000000        |
|   eegreading    |      mcar       |      mean       |    bayesian     |     0.1      |       0.0000000000        |
|   eegreading    |      mcar       |      mean       |    bayesian     |     0.2      |       0.0000000000        |
|   eegreading    |      mcar       |      mean       |    bayesian     |     0.4      |       0.0000000000        |
|   eegreading    |      mcar       |      mean       |    bayesian     |     0.6      |       0.0000000000        |
|   eegreading    |      mcar       |      mean       |    bayesian     |     0.8      |       0.0000000000        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.05     |       1.1872030163        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.7980488645        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.6191803131        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.6421887399        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.5739770288        |
|   eegreading    |      mcar       |      cdrec      |    bayesian     |     0.8      |       0.3001252585        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.05     |       1.2605295733        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.8967777938        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.8822062699        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.6990771577        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.5781387161        |
|   eegreading    |      mcar       |      stmvl      |    bayesian     |     0.8      |       0.0054045945        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.05     |       1.1136887330        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.1      |       0.5811845058        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.2      |       0.4686808841        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.4      |       0.3509655402        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.6      |       0.3371372173        |
|   eegreading    |      mcar       |       iim       |    bayesian     |     0.8      |       0.3447863110        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.05     |       0.2148355698        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.1      |       0.2586368312        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.2      |       0.1122172627        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.4      |       0.0407187138        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.6      |       0.0252744935        |
|   eegreading    |      mcar       |      mrnn       |    bayesian     |     0.8      |       0.0157187189        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.0000000000        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.0000000000        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.0000000000        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.0000000000        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.0000000000        |
|   eegreading    |      mcar       |    iter_svd     |    bayesian     |     0.8      |       0.0000000000        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.05     |       1.0025538177        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.1      |       0.7249595324        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.2      |       0.4535685588        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.4      |       0.4267151273        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.6      |       0.3556771984        |
|   eegreading    |      mcar       |     grouse      |    bayesian     |     0.8      |       0.3011391755        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.05     |       1.1871508654        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.6978319739        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.6645059342        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.6647407377        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.5964144353        |
|   eegreading    |      mcar       |     dynammo     |    bayesian     |     0.8      |       0.4518289870        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.05     |       1.1817514962        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.1      |       0.4807412195        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.2      |       0.4920544803        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.4      |       0.3775017119        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.6      |       0.3131077505        |
|   eegreading    |      mcar       |      rosl       |    bayesian     |     0.8      |       0.1552914805        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.0000000000        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.0000000000        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.0000000000        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.0000000000        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.0000000000        |
|   eegreading    |      mcar       |    soft_imp     |    bayesian     |     0.8      |       0.0000000000        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.05     |       0.0000000000        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.1      |       0.0000000000        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.2      |       0.0000000000        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.4      |       0.0000000000        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.6      |       0.0000000000        |
|   eegreading    |      mcar       |     spirit      |    bayesian     |     0.8      |       0.0000000000        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.05     |       1.2193943138        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.1      |       0.9556890256        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.2      |       0.8949482239        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.4      |       0.7858892452        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.6      |       0.6699871840        |
|   eegreading    |      mcar       |       svt       |    bayesian     |     0.8      |       0.5060174359        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.05     |       0.0000000000        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.1      |       0.0000000000        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.2      |       0.0000000000        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.4      |       0.0000000000        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.6      |       0.0000000000        |
|   eegreading    |      mcar       |      tkcm       |    bayesian     |     0.8      |       0.0000000000        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.05     |       1.1238559175        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.1      |       0.5191015684        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.2      |       0.3298542362        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.4      |       0.1734607143        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.6      |       0.1162665163        |
|   eegreading    |      mcar       |      brits      |    bayesian     |     0.8      |       0.0578521092        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.8814379172        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.5699981934        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.4843007866        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.4048126823        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.3767137831        |
|   eegreading    |      mcar       |    deep_mvi     |    bayesian     |     0.8      |       0.3645491935        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.05     |       0.5887379673        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.1      |       0.1635860028        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.2      |       0.1028603947        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.4      |       0.0154865582        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.6      |       0.0087908812        |
|   eegreading    |      mcar       |      mpin       |    bayesian     |     0.8      |       0.0328050855        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.05     |       0.5211444418        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.1      |       0.0974908146        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.2      |       0.0399259878        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.4      |       0.0101699934        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.6      |       0.0041038040        |
|   eegreading    |      mcar       |     pristi      |    bayesian     |     0.8      |       0.0023916506        |
